"","associated_gene","Human (Adult)_Detected_LogTPM_Isoseq","Human (Adult)","Human (Fetal)_Detected_LogTPM_Isoseq","Human (Fetal)","isoseq_comparison"
"4625","PDLIM7",1.79774138495854,"Human (Adult)",2.34385497991366,"Human (Fetal)",0.767001969134099
"4626","PDP1",2.29506602576649,"Human (Adult)",2.01141651999805,"Human (Fetal)",1.14101977534156
"4627","PDP2",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"4628","PDPK1",2.32062013023888,"Human (Adult)",2.17278452223303,"Human (Fetal)",1.06803970043652
"4629","PDPN",0.776552085888602,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.481291224531309
"4630","PDRG1",1.67964207288055,"Human (Adult)",2.09059776604568,"Human (Fetal)",0.80342670415149
"4631","PDS5A",1.42976459966395,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.727371623588849
"4632","PDS5B",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"4633","PDSS1",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4634","PDXK",1.25367334060826,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.77700129615023
"4635","PDZD4",1.25367334060826,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.05571800262837
"4636","PDZD7",1.55470333627225,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.04445003860724
"4637","PDZD8",1.17449209456064,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.98903949538464
"4638","PDZRN3",1.75427569117745,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.73447403368577
"4639","PDZRN4",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"4640","PEA15",2.95552903318177,"Human (Adult)",3.61020702676117,"Human (Fetal)",0.818659154800126
"4641","PEBP1",3.17967260706442,"Human (Adult)",2.87473938011851,"Human (Fetal)",1.10607334670225
"4642","PECAM1",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"4643","PEF1",2.44864994382432,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.31895003495587
"4644","PEG10",1.17449209456064,"Human (Adult)",2.20174821816834,"Human (Fetal)",0.533436150813698
"4645","PEG3",1.42976459966395,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.919176334136718
"4646","PELI1",1.07758208155258,"Human (Adult)",2.5364613270349,"Human (Fetal)",0.424836787404233
"4647","PELO",0.952643344944283,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.675942052677916
"4648","PELP1",1.17449209456064,"Human (Adult)",2.42638986796887,"Human (Fetal)",0.484049208276577
"4649","PEMT",1.07758208155258,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.764591542048924
"4650","PENK",1.37861207721656,"Human (Adult)",2.09059776604568,"Human (Fetal)",0.659434396997458
"4651","PEPD",2.41002054146819,"Human (Adult)",2.25445456868435,"Human (Fetal)",1.06900381801645
"4652","PERP",0.952643344944283,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.725853079402435
"4653","PES1",2.17449209456064,"Human (Adult)",2.32317038105381,"Human (Fetal)",0.936001987755317
"4654","PET100",2.08830594694436,"Human (Adult)",1.01141651999805,"Human (Fetal)",2.06473387141074
"4655","PET117",1.17449209456064,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.16123483385747
"4656","PEX1",0.952643344944283,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.612441529012147
"4657","PEX10",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"4658","PEX11B",2.22371011723082,"Human (Adult)",2.18750777905373,"Human (Fetal)",1.01654958145692
"4659","PEX12",1.17449209456064,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.705557857475482
"4660","PEX14",1.87346209889666,"Human (Adult)",1.7517792094923,"Human (Fetal)",1.06946245779434
"4661","PEX16",1.95264334494428,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.48778889016999
"4662","PEX19",1.67964207288055,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.958820645763539
"4663","PEX2",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"4664","PEX3",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"4665","PEX5",1.47552209022462,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.12425312012073
"4666","PEX5L",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"4667","PEX6",1.32062013023888,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.887192890008666
"4668","PFAS",0.952643344944283,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.675942052677916
"4669","PFDN1",2.30803100293086,"Human (Adult)",2.15754455567629,"Human (Fetal)",1.06974894069216
"4670","PFDN2",1.83724992624221,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.13869022160868
"4671","PFDN4",1.58946544253146,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.33848844661719
"4672","PFDN5",2.48412226198654,"Human (Adult)",2.07211436035166,"Human (Fetal)",1.19883453805366
"4673","PFKFB3",1.81794477104683,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.963671444770592
"4674","PFKFB4",1.17449209456064,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.727926366647506
"4675","PFKL",2.67417917717904,"Human (Adult)",2.95093577261667,"Human (Fetal)",0.906213954906846
"4676","PFKM",2.47115728482217,"Human (Adult)",2.47381451789701,"Human (Fetal)",0.998925855978444
"4677","PFKP",2.85933745620505,"Human (Adult)",2.26668902510136,"Human (Fetal)",1.2614599640889
"4678","PFN1",2.46674816591712,"Human (Adult)",2.45074921382832,"Human (Fetal)",1.00652818819589
"4679","PFN2",3.19733270543717,"Human (Adult)",3.27386760972848,"Human (Fetal)",0.976622480376455
"4680","PGAM1",3.08511649944984,"Human (Adult)",2.70602171893162,"Human (Fetal)",1.1400930295075
"4681","PGAM5",1.55470333627225,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.53715438252407
"4682","PGAP2",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"4683","PGAP3",1.73079459532793,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.835279475131956
"4684","PGBD2",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"4685","PGBD5",1.17449209456064,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.894887586309141
"4686","PGD",1.81794477104683,"Human (Adult)",2.25445456868435,"Human (Fetal)",0.806378978001647
"4687","PGGT1B",1.17449209456064,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.98903949538464
"4688","PGK1",1.51691477538285,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.975204004045105
"4689","PGM1",2.30803100293086,"Human (Adult)",2.03260581906799,"Human (Fetal)",1.13550349077971
"4690","PGM2",1.07758208155258,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.764591542048924
"4691","PGM2L1",0.952643344944283,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.8022207195168
"4692","PGM3",1.07758208155258,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.692762953905645
"4693","PGP",1.83724992624221,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.81651168427203
"4694","PGRMC1",2.42976459966395,"Human (Adult)",2.61887154321272,"Human (Fetal)",0.927790676087615
"4695","PGRMC2",1.32062013023888,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.772117946119257
"4696","PGS1",1.70597101160289,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.918910655670583
"4697","PHACTR3",2.06658669725112,"Human (Adult)",2.05280920515628,"Human (Fetal)",1.0067115307454
"4698","PHACTR4",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4699","PHAX",1.6516133492803,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.39082318315118
"4700","PHB",1.79774138495854,"Human (Adult)",1.91450650699,"Human (Fetal)",0.939010328977656
"4701","PHC1",1.17449209456064,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.894887586309141
"4702","PHC2",1.96688378405889,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.39558993345346
"4703","PHETA1",1.17449209456064,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.705557857475482
"4704","PHF10",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"4705","PHF12",1.17449209456064,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.16123483385747
"4706","PHF13",1.47552209022462,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.12425312012073
"4707","PHF14",1.32062013023888,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.753873617795488
"4708","PHF19",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4709","PHF2",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"4710","PHF20",2.00700100726688,"Human (Adult)",2.33363581473197,"Human (Fetal)",0.860031798705227
"4711","PHF20L1",2.1382799219062,"Human (Adult)",2.50277821383233,"Human (Fetal)",0.854362528045184
"4712","PHF23",1.81794477104683,"Human (Adult)",2.15754455567629,"Human (Fetal)",0.842598947152211
"4713","PHF5A",1.07758208155258,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.615135786355685
"4714","PHF6",0.952643344944283,"Human (Adult)",2.26668902510136,"Human (Fetal)",0.420279683006664
"4715","PHGDH",2.19152543385942,"Human (Adult)",1.9891401252869,"Human (Fetal)",1.10174512393556
"4716","PHIP",0.952643344944283,"Human (Adult)",2.25445456868435,"Human (Fetal)",0.422560453502608
"4717","PHKA2",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4718","PHKB",0.776552085888602,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.466501586920124
"4719","PHKG2",2.00700100726688,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.20567463774039
"4720","PHLDA1",1.07758208155258,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.615135786355685
"4721","PHLDA3",2.09877138062252,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.76737484809988
"4722","PHLDB1",1.25367334060826,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.889535979793039
"4723","PHPT1",2.10899054580421,"Human (Adult)",1.91450650699,"Human (Fetal)",1.10158442298532
"4724","PHYH",1.67964207288055,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.00901884972721
"4725","PHYHIP",3.25942566949736,"Human (Adult)",2.05280920515628,"Human (Fetal)",1.58778792559498
"4726","PHYHIPL",1.32062013023888,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.937037650426932
"4727","PI4K2A",1.99403603010251,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.19788612936926
"4728","PI4K2B",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4729","PI4KA",2.07758208155258,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.24807512028257
"4730","PI4KAP1",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4731","PI4KAP2",1.17449209456064,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.789024043936923
"4732","PI4KB",1.95264334494428,"Human (Adult)",2.15754455567629,"Human (Fetal)",0.905030368808407
"4733","PIANP",2.83345693722507,"Human (Adult)",2.61347651132602,"Human (Fetal)",1.08417157182999
"4734","PIAS1",2.26791377972287,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.60918386056858
"4735","PIAS2",1.42976459966395,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.20400440728334
"4736","PIAS3",1.70597101160289,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.867887556312952
"4737","PIAS4",0.776552085888602,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.521687859776261
"4738","PICALM",1.75427569117745,"Human (Adult)",1.7517792094923,"Human (Fetal)",1.00142511206414
"4739","PICK1",2.05530568684143,"Human (Adult)",1.7517792094923,"Human (Fetal)",1.17326754176807
"4740","PID1",1.75427569117745,"Human (Adult)",2.43466239393486,"Human (Fetal)",0.720541663414047
"4741","PIGA",1.07758208155258,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.692762953905645
"4742","PIGC",1.42976459966395,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.08938884945169
"4743","PIGF",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4744","PIGG",1.07758208155258,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.0654187075713
"4745","PIGH",1.73079459532793,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.03974793194887
"4746","PIGK",1.07758208155258,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.692762953905645
"4747","PIGO",0.776552085888602,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.550997614933802
"4748","PIGQ",2.03182459099191,"Human (Adult)",1.7895677703817,"Human (Fetal)",1.13537169400326
"4749","PIGS",1.98067206854453,"Human (Adult)",1.96565902943738,"Human (Fetal)",1.00763766191507
"4750","PIGT",2.1382799219062,"Human (Adult)",2.32317038105381,"Human (Fetal)",0.920414593498844
"4751","PIGU",1.17449209456064,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.656299310928098
"4752","PIGV",1.17449209456064,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.98903949538464
"4753","PIGX",1.32062013023888,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.849008830114719
"4754","PIH1D1",1.7765520858886,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.7564989801551
"4755","PIK3CA",1.07758208155258,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.907431597973409
"4756","PIK3CB",1.32062013023888,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.11209387722177
"4757","PIK3IP1",2.18309226632256,"Human (Adult)",1.71038652433407,"Human (Fetal)",1.27637363558657
"4758","PIK3R1",1.87346209889666,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.1254532156332
"4759","PIK3R2",2.15676332760021,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.8162098519631
"4760","PIK3R3",1.25367334060826,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.675283333409436
"4761","PIM1",1.32062013023888,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.737954802324811
"4762","PIM2",2.05530568684143,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.27383675709807
"4763","PIM3",1.92268012156684,"Human (Adult)",1.82432987664091,"Human (Fetal)",1.05391034055037
"4764","PIN1",1.6516133492803,"Human (Adult)",2.40935652867009,"Human (Fetal)",0.685499771257164
"4765","PIN4",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4766","PINK1",2.08830594694436,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.40292438822413
"4767","PINX1",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4768","PIP4K2C",2.14761994816034,"Human (Adult)",1.91450650699,"Human (Fetal)",1.12176163430066
"4769","PIP4P1",1.98067206854453,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.955870055457934
"4770","PIP4P2",0.776552085888602,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.443293356651757
"4771","PIP5K1A",0.952643344944283,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.532331527596239
"4772","PIP5K1C",2.15676332760021,"Human (Adult)",1.7895677703817,"Human (Fetal)",1.20518672905033
"4773","PISD",2.47984346400726,"Human (Adult)",2.49571635934484,"Human (Fetal)",0.993639944187511
"4774","PITHD1",2.47984346400726,"Human (Adult)",2.40935652867009,"Human (Fetal)",1.02925550224652
"4775","PITPNA",2.05530568684143,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.56601100487869
"4776","PITPNB",2.45779332326419,"Human (Adult)",2.5364613270349,"Human (Fetal)",0.968985135735276
"4777","PITPNC1",1.17449209456064,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.755065091277646
"4778","PITPNM1",2.25367334060826,"Human (Adult)",1.91450650699,"Human (Fetal)",1.17715627101812
"4779","PITRM1",1.93792008812358,"Human (Adult)",1.9891401252869,"Human (Fetal)",0.974250161407842
"4780","PJA1",2.45779332326419,"Human (Adult)",2.9891401252869,"Human (Fetal)",0.822240918875721
"4781","PJA2",2.50490586790983,"Human (Adult)",2.80029163577347,"Human (Fetal)",0.89451606965142
"4782","PKD1",1.58946544253146,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.02184584724398
"4783","PKD2",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"4784","PKIA",1.93792008812358,"Human (Adult)",2.81075706945163,"Human (Fetal)",0.689465521295178
"4785","PKIG",2.41002054146819,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.6190523226226
"4786","PKM",3.7561004605927,"Human (Adult)",3.3377523809268,"Human (Fetal)",1.12533826117734
"4787","PKMYT1",1.6516133492803,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.06179989640222
"4788","PKN1",2.22371011723082,"Human (Adult)",2.18750777905373,"Human (Fetal)",1.01654958145692
"4789","PKNOX1",0.776552085888602,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.425664292314528
"4790","PKNOX2",1.47552209022462,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.12425312012073
"4791","PLA2G12A",1.37861207721656,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.742580805403123
"4792","PLA2G15",1.70597101160289,"Human (Adult)",2.03260581906799,"Human (Fetal)",0.839302434145905
"4793","PLA2G4B",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4794","PLA2G6",2.00700100726688,"Human (Adult)",1.82432987664091,"Human (Fetal)",1.10013053722626
"4795","PLAA",1.37861207721656,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.710318888838395
"4796","PLAT",1.58946544253146,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.02184584724398
"4797","PLAUR",1.17449209456064,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.98903949538464
"4798","PLCB1",1.32062013023888,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.3057134267902
"4799","PLCB2",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"4800","PLCB3",0.952643344944283,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.725853079402435
"4801","PLCD1",1.79774138495854,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.77744910174297
"4802","PLCD3",1.37861207721656,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.16092888108498
"4803","PLCG1",1.07758208155258,"Human (Adult)",1.91450650699,"Human (Fetal)",0.562851093803158
"4804","PLCL1",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"4805","PLCL2",1.58946544253146,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.06780322913396
"4806","PLD3",2.66864668857908,"Human (Adult)",2.73569238959884,"Human (Fetal)",0.975492236892324
"4807","PLD6",1.37861207721656,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.36305078072011
"4808","PLEKHA1",1.89049543819544,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.59198572972876
"4809","PLEKHA3",1.37861207721656,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.88629106891468
"4810","PLEKHA5",1.37861207721656,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.05041391078794
"4811","PLEKHB1",3.12290506033924,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.68213335225259
"4812","PLEKHB2",2.28843544686748,"Human (Adult)",2.07211436035166,"Human (Fetal)",1.10439630681344
"4813","PLEKHF2",1.07758208155258,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.615135786355685
"4814","PLEKHG5",1.7765520858886,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.49603406160779
"4815","PLEKHJ1",1.07758208155258,"Human (Adult)",2.12535987230489,"Human (Fetal)",0.50701158688198
"4816","PLEKHM2",1.79774138495854,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.77744910174297
"4817","PLEKHM3",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"4818","PLEKHO1",1.51691477538285,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.771707988346802
